province,year,resident_population_10k_person,source_id,source_level,source_name,source_url,publish_date,access_date,evidence,note
吉林省,2024,2317.31,SRC_CASE03_POP2024_R3_JL,A,吉林省统计局-2024年吉林省国民经济和社会发展统计公报,https://tjj.jl.gov.cn/tjsj/tjgb/ndgb/202503/t20250324_3419691.html,,2026-03-27,80亿元，比上年增长4.5%；第二产业增加值4577.64亿元，增长3.9%；第三产业增加值8193.79亿元，增长4.4%。第一产业增加值占地区生产总值的比重为11.1%，第二产业增加值比重为31.9%，第三产业增加值比重为57.0%。 年末全省总人口为 2317.31万人，比上年减少22.10万人，其中城镇常住人口1523.89万人，占总人口比重（常住人口城镇化率）为65.76%，比上年提高1.04个百分点。全年出生人口9.70万人，死亡人口21.00万人。人口性别比为99.27（以女性为100）。全年全省城镇新增就业23.35万人。 表 1 2024年年末人口数及其构成 指标 年末数（万人） 比重（ %） 全省总人口 2317.31 — 其中：城镇 1523.89 ,Round3严格补采; 公报以“全省总人口”表述，后接城镇常住人口结构信息。
黑龙江省,2015,3529.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2015,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2016,3463.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2016,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2017,3399.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2017,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2018,3327.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2018,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2019,3255.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2019,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2020,3171.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2020,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2021,3125.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2021,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2022,3099.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2022,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2023,3062.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2023,当前环境NBS在线接口不可达，使用本地缓存回填
黑龙江省,2024,3029,SRC_CASE03_POP2024_R3_HLJ,A,黑龙江省人民政府-2024年黑龙江省国民经济和社会发展统计公报,https://www.hlj.gov.cn/hlj/c108419/202504/c00_31866784.shtml,,2026-03-27,长 2.9% ；第二产业增加值 4147.3 亿元，下降 0.2% ；第三产业增加值 9126.2 亿元，增长 4.7% 。三次产业结构为 19.4 ： 25.2 ： 55.4 。 常住人口。 2024 年 5‰ 人口变动抽样调查显示，全省年末常住总人口 3029 万人，其中城镇人口 2061 万人，乡村人口 968 万人。常住人口城镇化率为 68.05% ，比上年末提高 0.94 个百分点。 0 — 14 岁人口占全省总人口的比重为 8.4% ， 65 岁及以上人口占全省总人口的比重为 19.4% 。 表 1 2024 年年末人口数及其构成 指标 年末数（万人） 比重（ % ） 年末常住总人口 3029 100.0 其中：城镇 2061 68.05 乡村 968 31.,Round3严格补采; 2024统计公报正文口径。
上海市,2015,2458.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2015,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2016,2467.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2016,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2017,2466.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2017,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2018,2475.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2018,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2019,2481.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2019,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2020,2488.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2020,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2021,2489.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2021,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2022,2475.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2022,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2023,2487.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2023,当前环境NBS在线接口不可达，使用本地缓存回填
上海市,2024,2480.26,SRC_CASE03_POP2024_R3_SH,A,上海市统计局-2024年上海市国民经济和社会发展统计公报,https://tjj.sh.gov.cn/tjgb/20250324/a7fe18c6d5c24d66bfca89c5bb4cdcfb.html,,2026-03-27,米，全市人均体育场地面积达到2.65平方米。全年建成社区市民健身中心34个、市民健身步道89条、市民益智健身苑点1186个、市民健身驿站81个、市民运动球场183片、长者运动健康之家38个。新增都市运动中心8个。 十三、人口和就业 至年末，全市常住人口为2480.26万人。其中，户籍常住人口1496.77万人，外来常住人口983.49万人。全年常住人口出生11.8万人，出生率为4.75‰；死亡15.6万人，死亡率为6.28‰；常住人口自然增长率为-1.53‰；常住人口出生性别比为107.2。 全年城镇新增就业人数62.17万人（见图4），全年帮助就业困难人员实现就业76677人，新消除零就业家庭46户。全年创业帮扶19930户，帮助15819名长期失业青年实现就业创业。全,Round3严格补采; 2024统计公报正文口径。
江苏省,2015,8315.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2015,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2016,8381.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2016,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2017,8423.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2017,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2018,8446.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2018,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2019,8469.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2019,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2020,8477.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2020,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2021,8505.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2021,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2022,8515.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2022,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2023,8526.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2023,当前环境NBS在线接口不可达，使用本地缓存回填
江苏省,2024,8526,SRC_CASE03_POP2024_R3_JS,A,江苏省人民政府-人口区划（2024年末常住人口）,https://www.jiangsu.gov.cn/col/col88749/index.html,,2026-03-27, 首页 省政府 要闻动态 政务公开 办事服务 政民互动 数据开放 走进江苏 当前位置： 首页 > 走进江苏 > 印象江苏 > 人口区划 人口区划 时间：2025-04-21 10:50 来源：江苏省人民政府网 字号：默认 小 大 常住人口 2024年末，全省常住人口8526万人，与上年末持平。男性人口4321万人，女性人口4205万人；0—14岁人口1110万人，15—64岁人口5822万人，65岁及以上人口1594万人。全年人口出生率5.0‰，人口死亡率7.5‰，人口自然增长率-2.5‰。新型城镇化建设稳步推进，年末常住人口城镇化率达75.5%，比上年末提高0.5个百分点。 行政区划 截至2024年12月31日，全省共有13个设区市，95个县（市、区），其中19个县、2,Round3严格补采; 江苏政府省情页人口条目，含2024年末常住人口。
浙江省,2015,5985.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2015,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2016,6072.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2016,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2017,6170.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2017,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2018,6273.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2018,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2019,6375.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2019,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2020,6468.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2020,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2021,6540.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2021,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2022,6577.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2022,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2023,6627.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2023,当前环境NBS在线接口不可达，使用本地缓存回填
浙江省,2024,6670,SRC_CASE03_POP2024_SHORT_03,A,tjj.zj.gov.cn（2024人口发布）,http://tjj.zj.gov.cn/art/2025/3/1/art_1229129205_5469687.html,,2026-03-27,现将根据人口变动抽样调查数据推算的浙江省2024年人口主要数据公布如下： 一、常住人口 2024年末，全省常住人口为6670万人，与2023年末常住人口6627万人相比，增加43万人。,短名单自动回填（待人工二审）
安徽省,2015,6011.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2015,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2016,6033.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2016,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2017,6057.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2017,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2018,6076.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2018,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2019,6092.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2019,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2020,6105.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2020,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2021,6113.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2021,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2022,6127.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2022,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2023,6121.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2023,当前环境NBS在线接口不可达，使用本地缓存回填
安徽省,2024,6123,SRC_CASE03_POP2024_SHORT_04,B,www.ahjgbzw.gov.cn（2024人口发布）,http://www.ahjgbzw.gov.cn/special/detail/?_id=67f330607f8b9add4a8b4576,,2026-03-27,根据《安徽省2024年国民经济和社会发展统计公报》，安徽年末全省常住人口6123万人，比上年末增加2万人。,短名单自动回填（待人工二审）
福建省,2015,3984.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2015,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2016,4016.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2016,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2017,4065.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2017,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2018,4104.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2018,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2019,4137.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2019,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2020,4161.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2020,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2021,4187.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2021,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2022,4188.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2022,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2023,4183.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2023,当前环境NBS在线接口不可达，使用本地缓存回填
福建省,2024,4193,SRC_CASE03_POP2024_R3_FJ,A,福建省人民政府-2024年福建省国民经济和社会发展统计公报,https://www.fujian.gov.cn/zwgk/sjfb/tjgb/202503/t20250313_6779048.htm,,2026-03-27,， 第三 产业增加值比重为 51.5 %。全年人均 地区 生产总值 137920 元，比上年增长 5.5 %。 图1 20 20 -202 4 年地区生产总值及其增长速度 图2 20 20 -202 4 年三次产业增加值占地区生产总值比重 年末常住人口 4193 万人 ，比上年末增加 10万人 。其中，城镇常住人口 3011 万人，占总人口比重（常住人口城镇化率）为 71.80 %，比上年末提高 0.76 个百分点。全年人口出生率为 6.95 ‰，人口死亡率为 6.71 ‰，自然增长率为 0.24 ‰。年末户籍人口数为 3961.96 万人。 全年城镇新增就业 53.1 万人。失业人员实现再就业 14.3 万 人 。 全年居民消费价格 比上年下降 0.1% 。工业生产者出,Round3严格补采; 2024统计公报正文口径。
江西省,2015,4485.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2015,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2016,4496.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2016,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2017,4511.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2017,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2018,4513.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2018,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2019,4516.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2019,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2020,4519.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2020,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2021,4517.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2021,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2022,4528.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2022,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2023,4515.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2023,当前环境NBS在线接口不可达，使用本地缓存回填
江西省,2024,4502.01,SRC_CASE03_POP2024_SHORT_05,B,gzjkq.ganzhou.gov.cn（2024人口发布）,https://gzjkq.ganzhou.gov.cn/jkqxxgk/tjxx/202502/5965234c199049a39b1cf075030ae0cf.shtml,,2026-03-27,2024年江西省常住人口数据公布 | 经济技术开发区管委会信息公开 关怀版 无障碍 无障碍 赣州经济技术开发区 您当前所在位置： 首页>法定主动公开内容>重点领域信息> 统计信息 索 引 号： 文件编号： 分 类： 生成日期： 2025-02-20 公开方式： 公开时限： 公开范围： 责任部门： 2024年江西省常住人口数据公布 访问量： 江西省统计局发布数据，2024年末， 江西全省常住人口4502.01万人，比上年末减少13.00万人。,短名单自动回填（待人工二审）
山东省,2015,9866.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2015,当前环境NBS在线接口不可达，使用本地缓存回填
山东省,2016,9973.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2016,当前环境NBS在线接口不可达，使用本地缓存回填
山东省,2017,10033.0,SRC_CASE03_NBS_POP_01,A,本地缓存-NBS人口指标（来自case02）,file:///D:/Desk/app/academic-data-hunter/cases/case02-nev-emission-controls/data/nbs_resident_population_10k_person.csv,,2026-03-27,指标代码=A030101; 单位=万人; 年份=2017,当前环境NBS在线接口不可达，使用本地缓存回填
